TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
cREPEbH6q8Tk7of72Df7,2/18/25,20:07:35,G10, ,Countermovement Jump,,,719.02,0.3583,194.3385,-0.3195,8496.4029,-5944.3812,1899,264.1095,1415.5396,196.8707,1897,263.8313,1505.625,209.3996,1900,264.2486,0.3,43.6681,0.139,20.2329,0.248,36.099,0.539,0.687,96.2207,196.008,570.4895,292.2288,2.0371,-0.8652,-1.3263,1.6438,2.6515,2.7642,-1085.8633,-14.8151,-1430.6982,-19.5198,2224.5413,30.3507,52.1197,3820.0943,4.5862,992,905,5.928,749.7266,665.8129,4.3158,991,909,0.7903,758.7621,746.8629,5.3345,4474.8201,4021.5827,11.1969,1.5912,N/A,0.3499,1.2587,0.278,-1.2059,3009,667.1381,418.4863,-20.6381,1194,1815,-29.2743,235.9192,431.2189,N/A,0.7846,0.5216,196.1645,2.6764,1.3128,374.325,5.1071,2.6742
0ba0E8Jj1t41IMNtamUV,2/18/25,20:07:28,G10, ,Countermovement Jump,,,720.035,0.3756,199.261,-0.3035,9071.9424,-6531.2885,1982,275.2644,1444.6115,200.6307,1986,275.8199,1568.1617,217.7896,1981,275.1255,0.268,41.7445,0.139,21.6511,0.235,36.6044,0.546,0.642,100.0816,200.2788,569.6535,300.3604,2.0012,-0.9028,-1.3681,1.6679,2.7148,2.8148,-1144.1921,-15.5889,-1481.1978,-20.1803,2355.9121,32.0977,55.1131,4045.1964,-1.9134,974,1012,-0.868,716.036,728.5755,-1.5649,975,1006,-1.3128,773.7872,794.3745,-5.9477,4266.1871,4805.7554,-1.6907,-2.587,N/A,0.3512,1.1825,0.297,-4586.7867,2880,922.9958,399.9806,13.8194,1639,1241,-4.4799,440.8233,482.1726,N/A,0.8505,0.5851,200.1665,2.7271,1.3635,369.487,5.034,2.7287
1Qf7aBE4ZQHEjLzvvw5V,2/18/25,20:00:35,G19, ,Countermovement Jump,,,604.263,0.3395,158.9661,-0.2837,5394.9045,-5110.6131,1450,239.9617,1062.9236,175.9041,1464,242.2786,1220.124,201.9194,1450,239.9617,0.268,39.2387,0.157,22.9868,0.258,37.7745,0.55,0.683,71.5842,159.6046,481.958,231.1889,2.2296,-0.7882,-1.1631,1.5744,2.5808,2.7127,-741.6394,-12.0403,-943.1706,-15.312,1749.3577,28.4002,50.8362,3131.337,-4.235,701,763,-8.5481,486.0318,576.8917,-2.7586,705,745,-2.6805,593.7093,626.4147,2.9516,2777.0701,2617.8344,-15.7997,-5.2147,1090,0.3998,1.2456,0.321,-3248.6433,2458,766.1881,406.7765,28.5598,1580,878,-0.0243,383.0009,383.1872,0.0461,0.8053,0.497,166.4535,2.7023,1.1621,315.5045,5.1221,2.5911
Pw1cIJIrBW9yeSGLUNx2,2/18/25,20:00:26,G19, ,Countermovement Jump,,,606.325,0.3403,159.7082,-0.2751,4222.2222,-5140.6177,1414,233.2083,1000.7354,165.0493,1411,232.7135,1285.8771,212.0772,1504,248.0518,0.229,35.0153,0.189,28.8991,0.236,36.0856,0.574,0.654,74.1291,161.0628,492.88,235.1919,2.1727,-0.8496,-1.2121,1.5602,2.584,2.6984,-755.3413,-12.221,-1024.8936,-16.5822,1823.5249,29.5036,51.2927,3170.2404,6.1658,749,662,-6.4498,468.0952,532.6402,0.3989,755,749,0.117,643.6907,642.1864,34.3358,2835.9788,1386.2434,-12.2621,0.2728,1010,0.4667,1.6493,0.283,-3162.5689,3150,788.096,519.5234,-10.1587,1415,1735,-14.5923,336.5475,451.5485,25.4789,0.8777,0.5204,188.7245,3.0535,1.1994,304.1555,4.9211,2.6059
nMtqzq6bqcB7NlmCN8mh,2/18/25,20:06:00,G11, ,Countermovement Jump,,,790.085,0.3632,214.9846,-0.3876,4689.8148,-4649.3974,1802,228.0767,1269.9537,160.7363,1802,228.0767,1518.2838,192.1671,1810,229.0893,0.259,33.5927,0.216,28.0156,0.296,38.3917,0.553,0.771,103.1426,216.4313,724.0975,319.574,2.0984,-0.8829,-1.2891,1.501,2.6693,2.757,-1007.4173,-12.5085,-1256.11,-15.5963,2158.7701,26.8041,53.6785,4323.2025,-9.545,815,987,-10.3831,569.0463,700.9074,-9.0608,823,987,-3.6844,731.1723,787.1115,-8.1935,2152.7778,2537.037,-18.8194,-7.1168,1150,0.3828,1.0153,0.377,-3056.9989,5276,968.4748,667.7763,8.1122,2852,2424,-12.1491,425.407,543.0678,21.6714,0.7173,0.471,273.801,3.3996,1.2807,450.2965,5.5911,2.6873
W7EsgrRTaMuYnRB1DhiG,2/18/25,20:05:53,G11, ,Countermovement Jump,,,785.039,0.3982,223.6654,-0.3366,4763.8889,-5400.7658,1818,231.5809,1243.1991,158.3614,1815,231.1987,1586.2714,202.0628,1853,236.0392,0.265,34.8226,0.216,28.3837,0.28,36.7937,0.568,0.761,98.4451,225.2316,713.056,323.6767,2.2879,-0.8508,-1.2404,1.5565,2.795,2.8894,-952.9227,-11.9079,-1222.0764,-15.2713,2342.0174,29.2663,58.4044,4673.7732,-10.7438,810,1005,-11.0494,552.9167,690.2824,0.8095,934,919,-3.9612,761.7179,824.5536,-20.5053,1893.5185,2870.3704,-19.8707,-7.6469,N/A,0.389,1.0515,0.37,-3955.6013,3487,943.3801,444.1818,-18.5546,1420,2067,-9.7136,425.8721,517.5079,N/A,0.7464,0.5232,268.0135,3.3491,1.2302,445.0425,5.5613,2.8145
n186RR2iVexa9ZZi4zUV,2/18/25,19:44:08,G13, ,Countermovement Jump,,,588.978,0.216,123.5857,-0.2697,3795.3216,-4586.3543,1237,210.0248,954.6959,162.0936,1237,210.0248,1038.9309,176.3955,1243,211.0435,0.284,38.9041,0.171,23.4247,0.275,37.6712,0.424,0.73,62.2118,124.3401,449.236,186.5518,1.9987,-0.7013,-1.0394,1.2653,2.0584,2.1657,-602.7219,-10.0389,-824.1039,-13.7263,1209.9233,20.1524,35.157,2110.7722,4.4462,646,591,7.9478,515.2865,439.4094,4.5857,650,593,2.7917,533.9673,504.9636,-4.4684,1812.8655,1982.4561,14.7683,5.4332,690,0.2217,1.1085,0.2,-7133.7704,2127,769.8536,361.134,7.5693,1144,983,1.888,392.1942,377.6594,3.7004,0.5808,0.2958,162.927,2.7137,1.0362,286.309,4.7688,2.071
8j3H52z8HNNqaM7UR0U3,2/18/25,19:44:00,G13, ,Countermovement Jump,,,588.334,0.2266,126.4628,-0.2534,4431.1377,-5225.8211,1324,225.0422,1035.0898,175.9357,1332,226.402,1072.4733,182.2899,1324,225.0422,0.211,32.9688,0.167,26.0938,0.262,40.9375,0.424,0.64,74.2322,127.4935,454.121,201.7257,1.7175,-0.7935,-1.2456,1.3044,2.1087,2.2052,-745.4244,-12.4294,-986.2737,-16.4453,1278.6762,21.3209,36.0249,2160.515,0.9009,672,660,5.9701,548.4431,486.6467,0.6042,666,658,1.6193,544.9198,527.5534,-15.1351,1880.2395,2550.8982,11.3465,3.1777,660,0.2118,1.1327,0.187,-9487.0684,2278,768.7333,387.195,-8.0773,1047,1231,1.9012,391.6742,377.0591,3.7435,0.6625,0.3541,172.484,2.876,1.2378,281.637,4.6961,2.1259
DVHav61BwqXQBfBm8aQR,2/18/25,19:45:17,G14, ,Countermovement Jump,,,662.069,0.2224,140.9884,-0.2934,2011.5385,-4041.5754,1186,179.1354,911.9846,137.7477,1186,179.1354,1121.5147,169.3954,1279,193.1823,0.264,31.769,0.26,31.2876,0.307,36.9434,0.453,0.831,64.7151,141.6248,581.733,206.3399,2.1884,-0.6319,-0.959,1.2464,2.0891,2.2118,-537.7357,-7.9677,-729.1004,-10.8032,1307.0815,19.3673,36.292,2449.3198,9.2749,648,538,11.9013,510.2615,401.7231,6.6458,682,597,7.8724,604.9023,516.6124,20.4589,1211.5385,800,21.2552,14.5981,N/A,0.2789,1.7111,0.163,-9808.1985,2994,748.0945,452.2187,7.0808,1603,1391,15.8008,433.1498,314.9447,N/A,0.5451,0.2677,236.853,3.5095,0.9589,344.88,5.1102,2.0985
DyLjRRESJ5hv6YdFKJ8w,2/18/25,19:45:10,G14, ,Countermovement Jump,,,661.975,0.228,142.7197,-0.33,1996.0938,-3550.9941,1172,177.046,936.9727,141.542,1172,177.046,1076.2058,162.575,1276,192.7565,0.361,37.526,0.256,26.6112,0.345,35.8628,0.454,0.962,70.1414,143.4811,611.4695,213.6225,2.0456,-0.6071,-1.0413,1.2477,2.115,2.2452,-544.8009,-8.0736,-860.4548,-12.7513,1265.4106,18.7525,37.4,2523.7386,10.7509,649,523,14.9113,538.3438,398.6289,4.5455,667,609,6.6323,573.7913,502.4145,-8.4149,914.0625,1082.0313,25.9903,12.4469,790,0.2758,1.6819,0.164,-10578.1607,2854,859.7241,431.1341,0.2102,1430,1424,-8.1607,394.7823,464.9418,15.0982,0.4719,0.237,239.607,3.5508,1.0394,371.8625,5.5107,2.1263
mLlBY34i0xWtQfcz8a0Y,2/18/25,19:54:12,G15, ,Countermovement Jump,,,645.449,0.3766,178.8587,-0.2978,4464.4809,-4911.8746,1463,226.6639,1133.0546,175.5452,1463,226.6639,1385.0579,214.5883,1567,242.7767,0.25,37.037,0.183,27.1111,0.242,35.8519,0.548,0.675,88.8173,179.6983,542.8315,268.5157,2.0232,-0.8527,-1.3534,1.5942,2.7184,2.8106,-879.6426,-13.3694,-1183.0282,-17.9805,2037.0601,30.9607,55.3409,3641.1567,3.8961,760,703,-1.5168,557.9344,575.1202,1.2125,793,774,1.8891,705.6116,679.4463,19.4614,2666.6667,1797.8142,-3.0677,3.7205,520,0.3557,2.6348,0.135,-17527.4399,5063,983.4635,784.4152,4.523,2646,2417,-11.0189,437.5481,545.9154,19.8585,0.8119,0.558,206.9345,3.1451,1.3499,335.897,5.1052,2.7312
qClCOCLCRV1eWpJfVLt0,2/18/25,19:54:05,G15, ,Countermovement Jump,,,644.563,0.3415,170.0717,-0.2412,5544.8718,-6276.463,1514,234.8878,1133.3526,175.8327,1514,234.8878,1451.1137,225.1314,1733,268.8643,0.256,41.0915,0.156,25.0401,0.211,33.8684,0.518,0.623,75.8142,170.9262,483.295,246.7404,2.2545,-0.7388,-1.1573,1.5597,2.5884,2.6906,-758.2767,-11.5407,-1036.2137,-15.7708,2052.3669,31.2362,55.5652,3650.8954,-4.0951,726,788,-7.4054,524.7115,608.641,0.1731,868,865,0.2139,727.109,724.0047,2.8902,2852.5641,2692.3077,-13.8323,0.4071,640,0.3131,2.1595,0.145,-19940.0698,3736,901.7547,579.6175,0.4283,1876,1860,-5.3318,426.8375,474.9172,10.1364,0.8315,0.5481,176.366,2.6842,1.1539,306.929,4.6713,2.6014
