TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
0Nmzu8gGLBVnkvxJYzBK,1/6/25,10:32:05,MBB2,G,Countermovement Jump,,,807.167,0.3778,224.0183,-0.2489,6928.5714,-7985.8167,1988,246.2935,1347.6488,166.9603,1975,244.6829,2003.016,248.1538,2665,330.1671,0.242,40.4682,0.168,28.0936,0.188,31.4381,0.556,0.598,90.2104,225.7916,603.3535,316.002,2.5029,-0.7488,-1.1084,1.7328,2.7226,2.844,-905.3131,-11.0028,-1170.6816,-14.228,3026.5192,36.7832,65.1241,5358.4155,-8.557,903,1072,-8.5983,615.8869,731.7619,-2.8143,1295,1370,-3.7043,964.4096,1038.6064,-16.4948,2892.8571,4035.7143,-15.8,-7.1636,N/A,N/A,N/A,N/A,-4342.0403,3235,947.8349,400.7845,15.4869,1868,1367,5.4765,499.8714,447.9635,N/A,0.9298,0.6318,225.8145,2.7445,1.0964,377.539,4.5885,2.7442
WTu7SV104ZlMY6IolTnE,12/26/24,19:05:29,MBB2,G,Countermovement Jump,,,818.581,0.4152,238.1729,-0.2848,9410.0719,-7479.2601,2130,260.2064,1612.1727,196.9472,2125,259.5956,2020.2714,246.8016,2533,309.4379,0.329,49.3253,0.139,20.8396,0.199,29.8351,0.589,0.667,109.6497,240.1759,626.506,349.8256,2.1904,-0.8471,-1.3287,1.7575,2.8543,2.9546,-1223.3004,-14.6602,-1651.1761,-19.7879,3152.5001,37.78,67.1813,5605.8437,-10.8706,947,1178,-6.2938,755.3525,856.8201,-4.5401,1209,1324,-5.8677,950.8643,1069.407,-18.3486,3841.7266,5568.3453,-11.7797,-11.109,1010,N/A,N/A,N/A,-3724.5081,4645,1060.3366,567.4454,14.2734,2654,1991,2.0468,541.0198,519.3168,3.9944,0.8831,0.6226,223.4325,2.6776,1.3141,403.0735,4.8305,2.8783
CXKjH03EsjZsdVIQ7TQd,12/26/24,19:05:22,MBB2,G,Countermovement Jump,,,818.747,0.388,230.2778,-0.2602,7371.6216,-7355.4057,1914,233.7718,1504.8514,183.7993,1911,233.4054,1967.3383,240.2865,2604,318.047,0.299,46.142,0.148,22.8395,0.201,31.0185,0.569,0.648,100.9934,231.7999,618.536,332.7933,2.2952,-0.7696,-1.219,1.6933,2.7591,2.8773,-1049.085,-12.5698,-1498.308,-17.9523,2972.339,35.6137,65.6419,5478.5007,-13.2391,829,1082,-10.0791,676.5878,828.2635,-4.0707,1249,1355,-6.7892,916.8856,1050.4527,-24.1063,2797.2973,4574.3243,-18.2556,-12.7274,1000,N/A,N/A,N/A,-5201.9696,4077,1051.839,497.956,8.3149,2208,1869,-6.9702,489.262,562.577,13.0317,0.8781,0.5988,222.168,2.662,1.2101,396.368,4.7492,2.7774
anHNwl17B6PmkPoGFUvD,12/17/24,12:07:38,MBB2,G,Countermovement Jump,,,801.219,0.4283,236.7692,-0.3132,7192.5466,-6242.106,1955,244.0032,1502.0807,187.4744,1955,244.0032,1896.8519,236.7457,2411,300.9165,0.293,43.7313,0.161,24.0299,0.216,32.2388,0.61,0.67,112.2527,237.6187,651.931,349.8714,2.1168,-0.8835,-1.3754,1.7935,2.899,3.0339,-1187.6484,-14.5414,-1644.1303,-20.1305,3031.1558,37.113,68.4936,5594.1239,-5.2685,926,1029,-4.4977,717.2609,784.8199,-2.0324,1181,1230,-4.3849,906.838,990.0139,-13.4715,3111.8012,4080.7453,-8.5682,-8.3907,N/A,N/A,N/A,N/A,-3634.9676,5203,987.7344,649.3855,14.3571,2975,2228,-24.3353,373.683,614.0514,N/A,0.9104,0.6393,241.249,2.9538,1.3744,410.682,5.0283,2.9094
AnrxjFgyBikf4DIXjHDs,12/17/24,12:07:33,MBB2,G,Countermovement Jump,,,801.512,0.3872,225.1808,-0.2648,7464.0523,-7335.0804,1942,242.2921,1466.7059,182.9924,1942,242.2921,1939.6566,241.9997,2635,328.7537,0.272,43.6597,0.153,24.5586,0.198,31.7817,0.567,0.623,101.1977,226.3106,608.839,327.5083,2.2363,-0.7918,-1.2429,1.7348,2.7561,2.902,-1047.1085,-12.8159,-1451.3394,-17.7635,2963.1758,36.2674,67.8671,5544.9823,-8.7539,886,1056,-8.5024,671,795.7059,-3.9089,1266,1369,-6.4991,906.798,1032.8586,-5.6042,3522.8758,3941.1765,-15.6853,-12.2049,N/A,N/A,N/A,N/A,-4165.8103,3968,959.5256,495.0643,15.8266,2298,1670,8.2444,519.3165,440.2091,N/A,0.9101,0.6214,223.829,2.7395,1.2386,385.01,4.7123,2.7699
1ME4idhoyuatd4qmKHFo,12/9/24,17:54:12,MBB2,G,Countermovement Jump,,,817.733,0.4067,235.4757,-0.2982,8308.1761,-7190.7969,2144,262.1883,1489.4969,182.1495,2138,261.4545,1954.9135,239.065,2461,300.954,0.311,45.8702,0.159,23.4513,0.208,30.6785,0.586,0.678,106.146,237.5875,643.8415,343.7335,2.2383,-0.8728,-1.2892,1.7969,2.8249,2.9577,-1149.3883,-13.7887,-1492.1801,-17.9011,3073.8282,36.8754,65.379,5449.801,-4.2095,1024,1114,-6.6503,695.2201,794.2767,-1.7473,1209,1252,-3.2099,946.0817,1008.8317,-2.6495,4044.0252,4264.1509,-12.4904,-6.2105,N/A,N/A,N/A,N/A,-4099.0503,4762,1052.0077,582.3417,10.8358,2639,2123,-9.3197,476.9818,575.0258,N/A,0.8643,0.5999,236.1655,2.8332,1.2734,407.676,4.8907,2.8502
Hkd7l5dvSXFPSQU1yDAl,12/9/24,17:54:05,MBB2,G,Countermovement Jump,,,817.512,0.4112,236.6983,-0.2895,9931.0345,-7788.3983,2255,275.8369,1594.8897,195.0907,2255,275.8369,2032.5333,248.6243,2554,312.4113,0.35,50.7246,0.145,21.0145,0.195,28.2609,0.578,0.69,111.9933,238.0362,627.9835,350.0294,2.1255,-0.8816,-1.3506,1.7988,2.8403,2.9442,-1244.8765,-14.9383,-1669.6576,-20.0356,3200.2577,38.4025,65.862,5488.5775,-3.5033,1088,1167,-2.8284,774.8897,820,-2.3493,1247,1307,-3.5838,979.8462,1052.6872,-5.6944,4682.7586,5248.2759,-5.4841,-6.9267,N/A,N/A,N/A,N/A,-5334.2702,5034,1166.7483,615.7708,10.1708,2773,2261,-6.88,543.2379,623.5104,N/A,0.8377,0.5959,230.5325,2.7663,1.3439,397.451,4.7693,2.8564
8aKyZ3Nleq0QTgeNRTNA,2/3/25,18:00:38,MBB3,G,Countermovement Jump,,,834.045,0.4405,249.9525,-0.2933,10232.3944,-7815.2015,2292,274.8053,1628.7887,195.2879,2288,274.3257,1937.8458,232.3431,2340,280.5604,0.289,43.921,0.142,21.5805,0.227,34.4985,0.598,0.658,112.1236,251.6928,671.579,363.8164,2.2448,-0.8877,-1.3298,1.8396,2.9399,3.0762,-1269.7596,-14.9349,-1693.7734,-19.9221,3158.1587,37.1461,64.0356,5444.2979,0.4371,1149,1139,2.9184,838.162,790.6268,1.453,1187,1153,-0.8113,961.0617,976.7841,-6.8135,4767.6056,5464.7887,5.7289,-1.6006,N/A,0.4328,1.8494,0.234,-8250.2225,4251,1052.2132,509.6847,2.7523,2184,2067,2.3849,538.6535,513.5596,N/A,0.9088,0.6695,230.558,2.7118,1.3188,441.021,5.1873,2.9604
dHu3JfMjPAZu0XF0UZxL,2/3/25,18:00:30,MBB3,G,Countermovement Jump,,,835.375,0.4196,244.3405,-0.266,10380.2817,-8688.0897,2311,276.6422,1557.1408,186.4002,2306,276.0437,1973.7628,236.2727,2405,287.8947,0.295,45.2454,0.142,21.7791,0.215,32.9755,0.589,0.652,101.7492,245.8929,645.871,347.6421,2.4167,-0.8262,-1.2037,1.8204,2.8693,3.0142,-1124.57,-13.2061,-1456.1965,-17.1004,3156.584,37.0685,63.7257,5426.5942,6.8517,1232,1074,8.5693,845.2887,711.8521,2.7859,1236,1169,1.5885,1002.5581,971.2047,0.1357,5197.1831,5183.0986,15.8337,3.1612,890,0.428,1.597,0.268,-6281.3947,3245,1109.9584,388.4483,33.0663,2159,1086,-0.3074,553.273,556.6854,0.5672,0.9034,0.6436,220.3725,2.5879,1.1949,425.4985,4.9967,2.8876
7WRb9Rx579O2PNQZLk7R,1/30/25,12:24:41,MBB3,G,Countermovement Jump,,,836.357,0.3539,224.6523,-0.2978,6402.2989,-6554.7627,1952,233.3932,1379.4713,164.9381,1952,233.3932,1761.3004,210.5919,2121,253.5998,0.318,43.2653,0.174,23.6735,0.243,33.0612,0.528,0.735,93.9429,225.7242,668.428,319.6671,2.4028,-0.7545,-1.1049,1.6492,2.635,2.8053,-930.1491,-10.9101,-1221.3977,-14.3263,2601.8012,30.5177,56.2463,4795.3091,-4.7131,930,1022,-5.7685,649.9483,729.523,1.4616,1076,1045,-1.5855,866.6872,894.6132,-11.6697,2827.5862,3574.7126,-10.8826,-3.1364,N/A,0.3272,0.9456,0.346,-5488.0985,3447,1047.5412,412.1446,4.3226,1798,1649,8.0513,565.9412,481.6,N/A,0.7184,0.4815,239.469,2.8088,1.1019,428.959,5.0314,2.6476
Gx1t16q7P3H2rTBLnZJL,1/30/25,12:24:35,MBB3,G,Countermovement Jump,,,837.538,0.3266,216.1169,-0.2315,6961.5385,-8310.4686,1924,229.7209,1396.1923,166.702,1924,229.7209,1858.434,221.8925,2398,286.3154,0.282,43.3846,0.156,24,0.212,32.6154,0.51,0.65,86.6036,217.3724,612.19,303.976,2.51,-0.682,-1.0197,1.6022,2.5314,2.7013,-855.7326,-10.0231,-1111.0192,-13.0133,2637.0561,30.8876,57.6983,4926.046,-6.5489,899,1025,-1.0514,690.7564,705.4359,-0.1668,1197,1201,-5.0565,882.2311,976.2028,-15.4696,2942.3077,4019.2308,-2.0099,-9.6303,N/A,0.3082,1.0815,0.285,-6601.9509,4269,994.9157,509.7082,3.1623,2202,2067,-18.1422,407.208,587.7077,N/A,0.7846,0.5025,217.2595,2.5447,1.0144,394.9305,4.6258,2.5461
yw6SMDDFKHastVAXYInM,1/27/25,18:31:57,MBB3,G,Countermovement Jump,,,865.414,0.4135,251.2673,-0.3028,10049.2958,-7573.1728,2293,264.9599,1731.4085,200.0671,2292,264.8443,1894.502,218.9128,2300,265.7688,0.268,40.916,0.142,21.6794,0.245,37.4046,0.585,0.655,122.2517,253.2561,710.423,375.5078,2.0716,-0.9003,-1.3989,1.805,2.8483,3.0122,-1386.958,-15.722,-1890.5648,-21.4307,3027.5452,34.3191,60.2266,5313.0381,0.2618,1149,1143,1.4903,878.6056,852.8028,-0.8696,1140,1160,-2.5649,922.9551,971.5469,-5.2558,4760.5634,5288.7324,2.9742,-4.9886,1040,0.4177,1.4207,0.294,-6194.8901,3040,1110.6538,351.277,-5.0658,1443,1597,-0.2781,553.7827,556.8712,0.5601,0.8931,0.6313,245.1405,2.7788,1.3858,465.2825,5.2743,2.8708
JylJZ2okY4Cpv6b4DjHZ,1/27/25,18:31:51,MBB3,G,Countermovement Jump,,,863.058,0.3781,239.626,-0.2878,9347.5177,-7601.4853,2188,253.5171,1646.4113,190.7649,2185,253.1695,1932.7511,223.9422,2308,267.4212,0.265,41.9968,0.141,22.3455,0.225,35.6577,0.558,0.631,109.7883,241.7575,667.425,351.5458,2.202,-0.8173,-1.2627,1.6907,2.7237,2.8662,-1202.7834,-13.6715,-1639.6832,-18.6376,2914.6455,33.1295,59.3311,5219.7946,2.7002,1122,1063,0.5273,827.5461,818.8652,2.8596,1187,1121,0.5553,971.7422,961.0089,5.3111,4921.9858,4425.5319,1.0216,1.1211,990,0.3774,1.1471,0.329,-4900.3356,3349,1108.1909,388.0388,0.209,1678,1671,-0.8177,549.5646,558.6263,1.6163,0.8843,0.5992,231.4795,2.6311,1.2479,435.9455,4.9552,2.748
mGMxJIifx39hghvUWV3j,1/24/25,17:26:11,MBB3,G,Countermovement Jump,,,848.391,0.4307,251.4061,-0.3363,8012.3457,-6392.8943,2150,253.4209,1584.284,186.7398,2150,253.4209,1833.8588,216.1573,2185,257.5463,0.356,46.0543,0.162,20.9573,0.255,32.9884,0.599,0.773,118.5607,252.3548,724.6945,370.9155,2.1285,-0.8903,-1.3724,1.8114,2.907,3.0573,-1258.0935,-14.5474,-1645.4162,-19.0261,2974.5258,34.3946,60.5317,5234.9155,0.9302,1085,1065,4.0631,824.3272,759.9568,0.6865,1100,1085,-1.2681,905.302,928.5569,-11.094,3561.7284,4450.6173,7.8806,-2.4949,1040,0.4442,1.5423,0.288,-5408.3289,3734,1093.6135,440.1273,10.1232,2056,1678,-10.9812,486.7606,606.8529,19.7914,0.7749,0.5572,256,2.9601,1.3709,468.6945,5.4195,2.918
XUgKYMIjV6wVxBEKdBj7,1/24/25,17:25:58,MBB3,G,Countermovement Jump,,,848.753,0.4058,244.1404,-0.2888,9408.4507,-7576.6761,2188,257.79,1610.338,189.7299,2185,257.4365,1977.7373,233.0168,2405,283.3569,0.274,43.2859,0.142,22.4329,0.217,34.2812,0.581,0.633,107.4721,246.0686,658.243,353.5407,2.2896,-0.8215,-1.255,1.758,2.8218,2.9707,-1177.0836,-13.6049,-1570.0107,-18.1464,3084.873,35.6554,63.6386,5505.9608,-1.4188,1077,1108,-2.1875,787.5563,822.7817,2.3701,1231,1174,-0.737,981.5806,996.1567,-4.3413,4500,4908.4507,-4.2684,-1.4678,940,0.4144,1.4341,0.289,-4911.9593,3327,1108.8191,391.9868,3.3363,1719,1608,9.2959,605.9468,502.8723,17.0187,0.9179,0.6411,227.995,2.6352,1.2422,430.248,4.9729,2.8441
as5GvMM3IIRSr9ynQAoe,1/20/25,17:54:11,MBB3,G,Countermovement Jump,,,858.766,0.3905,242.2974,-0.2866,9671.3287,-7844.0885,2248,261.771,1617.7622,188.3822,2246,261.5381,1905.9914,221.9454,2309,268.8742,0.296,44.1133,0.143,21.3115,0.232,34.5753,0.563,0.671,107.84,244.0658,673.943,351.9057,2.2632,-0.8158,-1.2425,1.7659,2.7679,2.9448,-1173.1676,-13.4015,-1574.6643,-17.988,2966.9617,33.8927,61.2614,5362.817,4.8976,1178,1068,3.0068,833.2028,784.5594,0.9961,1166,1143,-0.7599,945.7543,960.2371,6.0014,5125.8741,4545.4545,5.8213,-1.4776,990,0.3804,1.3207,0.288,-6753.0272,2525,1101.8747,294.0265,34.6535,1700,825,13.1326,623.2899,478.5848,23.2282,0.839,0.5819,230.6435,2.6347,1.2319,443.2995,5.064,2.7881
ysxMC7kPtLuCRzsQrbcP,1/20/25,17:53:59,MBB3,G,Countermovement Jump,,,856.851,0.4392,256.398,-0.2845,10422.5352,-8223.7801,2340,273.093,1633.4085,190.6292,2340,273.093,2053.9206,239.7057,2506,292.4663,0.258,42.0195,0.142,23.127,0.214,34.8534,0.593,0.614,109.5277,257.3274,671.894,366.855,2.3494,-0.8359,-1.2551,1.8487,2.9355,3.0718,-1200.7404,-13.7472,-1605.8744,-18.3855,3348.3164,38.3345,66.3454,5794.9147,-0.4274,1165,1175,-5.3763,772.7958,860.6127,0.6385,1261,1245,-2.0674,1005.729,1048.1916,6.0811,5528.169,4894.3662,-10.2698,-4.0369,960,0.4152,1.4567,0.285,-6410.4252,3429,1121.851,400.1863,-5.4535,1621,1808,-14.8082,477.8625,643.9885,25.7909,0.9658,0.7153,231.2005,2.647,1.254,440.6935,5.0455,2.9461
Vc9IUpcuFjBo1qJSFBIR,1/16/25,14:29:10,MBB3,G,Countermovement Jump,,,864.889,0.405,248.5379,-0.2943,11890.5109,-8476.3535,2495,288.4763,1703.9562,197.0144,2490,287.8982,1992.2489,230.3473,2514,290.6731,0.306,46.0843,0.137,20.6325,0.221,33.2831,0.587,0.664,114.1327,250.3785,674.1415,364.5112,2.1937,-0.8784,-1.3059,1.8429,2.819,2.9816,-1308.4372,-14.8409,-1680.0157,-19.0556,3184.4589,36.1197,61.6234,5432.9707,1.2851,1261,1229,6.0606,903.6131,800.3431,-1.2729,1241,1273,-3.3399,962.8552,1029.3937,-9.1467,5401.4599,6489.0511,11.5234,-6.4409,N/A,0.4371,1.5338,0.285,-5208.3975,3197,1077.8843,369.6428,50.3284,2403,794,9.6455,590.9259,486.9584,N/A,0.884,0.61,232.6225,2.6385,1.2945,441.519,5.0079,2.8399
xtBoiOZRYJPoCVvUBryS,1/16/25,14:29:01,MBB3,G,Countermovement Jump,,,867.054,0.3767,240.2715,-0.285,10948.9051,-8301.6646,2366,272.878,1696.365,195.647,2366,272.878,1969.1101,227.1035,2423,279.452,0.277,43.8291,0.137,21.6772,0.218,34.4937,0.56,0.632,112.8611,241.4112,662.0765,354.2723,2.139,-0.8381,-1.2804,1.7704,2.7185,2.8751,-1255.5233,-14.2052,-1690.5184,-19.1268,3038.4067,34.3771,60.4868,5346.1126,-4.3956,1131,1235,-3.7074,816.7372,879.6277,-2.435,1182,1241,-7.4602,911.1055,1058.0046,-11.0667,4868.6131,6080.292,-7.1059,-13.8633,N/A,0.3892,1.395,0.279,-5497.2913,4278,1086.1166,493.3949,-2.057,2095,2183,-7.5064,502.2942,583.8224,N/A,0.8861,0.596,231.6475,2.6209,1.2769,430.429,4.8699,2.7314
h2NmncSogexr9yEKBQEF,1/13/25,10:38:01,MBB3,G,Countermovement Jump,,,867.178,0.2742,205.0496,-0.2515,5958.3333,-7415.8533,1865,215.0654,1366.4107,157.5698,1865,215.0654,1748.2532,201.6026,2262,260.8461,0.389,49.2405,0.168,21.2658,0.233,29.4937,0.456,0.79,83.3671,206.2055,637.311,289.5726,2.4735,-0.6381,-0.9468,1.4981,2.3196,2.5127,-789.1249,-8.927,-1000.3909,-11.317,2324.0382,26.2908,50.5551,4468.934,-3.807,897,968,-7.4957,631.994,734.4167,-1.3263,1116,1146,-7.4205,809.2618,938.9914,-0.4995,2964.2857,2994.0476,-13.9716,-13.7947,1110,N/A,N/A,N/A,-6606.7122,3257,1036.1252,375.5861,-20.479,1295,1962,-0.8351,513.736,522.3892,1.654,0.5772,0.3471,229.053,2.5912,0.9431,408.258,4.6184,2.3327
yGI6Js9P6Q5CZqJTQI1G,1/13/25,10:37:53,MBB3,G,Countermovement Jump,,,867.338,0.2804,207.3782,-0.2371,7236.8421,-8307.6183,1970,227.1318,1464.0592,168.7992,1970,227.1318,1797.6009,207.2549,2336,269.3298,0.326,46.505,0.152,21.6833,0.223,31.8117,0.469,0.701,90.1471,208.4151,623.814,298.5623,2.3119,-0.671,-1.0219,1.5372,2.3455,2.5354,-885.6892,-10.0176,-1162.319,-13.1464,2428.3229,27.4655,52.1159,4607.7556,-0.9137,976,994,-4.6451,698.0263,766.0329,-2.7397,1136,1200,-8.231,824.8206,972.7803,6.7273,3861.8421,3375,-8.9298,-15.1738,N/A,N/A,N/A,N/A,-7566.7454,2469,959.6144,284.6641,-2.2276,1207,1262,11.9368,537.081,422.5335,N/A,0.669,0.4,221.9825,2.5107,1.0196,401.8315,4.5449,2.3573
zLm1jc8FEXRttO0GijGH,12/26/24,19:04:10,MBB3,G,Countermovement Jump,,,843.33,0.4957,268.0997,-0.3127,10884.8921,-7530.9096,2355,279.2501,1698.1511,201.3626,2354,279.1315,1940.7429,230.1285,2355,279.2501,0.294,43.3628,0.139,20.5015,0.245,36.1357,0.633,0.678,118.0581,270.0262,711.923,388.0843,2.2872,-0.9135,-1.3863,1.9077,3.1187,3.2204,-1364.6641,-15.8744,-1856.8601,-21.5998,3320.4514,38.625,65.1256,5598.609,-3.1436,1140,1214,-7.7033,783.6691,914.482,-3.2696,1139,1216,0.5329,975.5429,965.2,2.842,5597.1223,5287.7698,-14.3622,1.0419,N/A,N/A,N/A,N/A,-5819.949,3161,1025.9885,374.8236,45.5236,2300,861,-0.9193,508.2785,517.71,N/A,0.9336,0.7312,235.281,2.7369,1.3733,476.642,5.5445,3.1411
DC70GY2zmMzrsl8LP3Ci,12/26/24,19:04:03,MBB3,G,Countermovement Jump,,,843.613,0.4789,263.6102,-0.2862,11030.5344,-8015.2332,2294,271.9256,1724.9313,204.4695,2294,271.9256,2036.2398,241.3713,2450,290.4175,0.278,44.127,0.131,20.7937,0.221,35.0794,0.624,0.63,114.7242,264.6975,676.3735,379.4217,2.3073,-0.8608,-1.3373,1.8791,3.0654,3.1642,-1313.1244,-15.2697,-1836.9985,-21.3616,3419.1128,39.7593,67.1226,5772.2237,1.3949,1163,1131,-1.91,845.9924,878.9389,3.3469,1266,1184,1.9153,1037.6199,998.6199,2.8374,5671.7557,5358.7786,-3.7779,3.7562,N/A,N/A,N/A,N/A,-5723.916,2658,1024.1846,315.0734,8.4274,1441,1217,-10.9247,456.1476,568.0371,N/A,0.9905,0.7602,225.2375,2.6192,1.3341,451.136,5.2461,3.078
8ZGlu1vXiLVYkN9A02ur,12/17/24,12:05:34,MBB3,G,Countermovement Jump,,,841.685,0.456,256.6259,-0.3172,8634.6154,-6903.2313,2190,260.1924,1573.6667,186.9662,2190,260.1924,1893.4385,224.9581,2239,266.014,0.295,42.446,0.156,22.446,0.244,35.1079,0.611,0.695,113.5106,257.7019,707.8865,371.2125,2.2703,-0.8843,-1.3261,1.8133,2.991,3.0867,-1227.91,-14.3115,-1618.8953,-18.8685,3104.2093,36.1802,62.1669,5333.835,-1.7352,1076,1114,-1.442,775.4872,798.1795,0.7593,1128,1111,3.2197,977.2008,916.2377,-7.2012,4006.4103,4628.2051,-2.8123,6.212,N/A,N/A,N/A,N/A,-4805.934,3234,1054.8686,384.2293,20.2845,1945,1289,4.2395,549.7951,505.0735,N/A,0.8791,0.6561,244.8135,2.8533,1.323,463.073,5.3972,3.0036
9Gf4tklqmdwWfHyAmxNm,12/17/24,12:05:26,MBB3,G,Countermovement Jump,,,841.858,0.4206,246.513,-0.2802,8979.1667,-7637.7781,2140,254.1996,1574.6389,187.0433,2137,253.8433,1931.4141,229.4228,2307,274.0367,0.288,43.7026,0.144,21.8513,0.227,34.4461,0.583,0.659,104.8684,248.3772,665.575,353.2457,2.3685,-0.8161,-1.2343,1.7637,2.8726,2.9805,-1140.976,-13.2956,-1508.0854,-17.5734,3049.793,35.5386,61.2716,5258.1018,0.7019,1076,1061,-2.1275,770.5694,804.0694,5.1582,1213,1094,3.0853,995.5022,935.9119,0.0773,4493.0556,4486.1111,-4.1781,5.9841,1110,N/A,N/A,N/A,-5388.5144,2456,1064.6955,291.7357,-3.6645,1183,1273,-25.3824,397.2252,667.4703,40.5173,0.8847,0.6382,226.096,2.6347,1.222,439.479,5.1212,2.8943
3Nqek2hRbde1zROZnUSO,12/12/24,12:23:32,MBB3,G,Countermovement Jump,,,841.087,0.4024,240.922,-0.3234,7776.3975,-6468.9634,2092,248.7258,1528.3292,181.7088,2092,248.7258,1794.5494,213.3607,2142,254.6704,0.315,43.2099,0.161,22.085,0.253,34.7051,0.573,0.729,110.0155,242.251,700.4765,352.2665,2.202,-0.8614,-1.2893,1.7285,2.81,2.9206,-1167.1476,-13.613,-1514.8735,-17.6687,2796.2641,32.6142,55.8615,4789.4349,-1.912,1026,1066,0.8262,770.4783,757.8509,-1.3072,1057,1085,-0.0297,897.0079,897.5415,-8.147,3571.4286,4204.9689,1.6843,-0.0536,1070,N/A,N/A,N/A,-5293.3166,3898,1065.2196,463.4479,1.8471,1985,1913,-0.8762,527.943,537.2766,1.7151,0.786,0.5521,245.4305,2.8626,1.2832,455.046,5.3074,2.8255
BvoL9VdE3HySAsgZT9rU,12/12/24,12:23:26,MBB3,G,Countermovement Jump,,,841.867,0.3679,230.5731,-0.268,8531.0345,-7784.7299,2086,247.7826,1536.7034,182.5352,2081,247.1887,1852.0611,219.9945,2252,267.5007,0.305,44.919,0.145,21.3549,0.229,33.7261,0.545,0.679,100.1278,232.358,647.344,332.4857,2.3206,-0.7789,-1.1781,1.6879,2.6868,2.8099,-1066.4331,-12.4268,-1399.6017,-16.3091,2778.4081,32.3759,55.4769,4760.8748,4.0846,1083,998,3.9278,798.531,738.1724,9.5915,1234,1018,8.4282,1004.0786,847.9825,-1.3743,4206.8966,4324.1379,7.5862,15.5327,970,N/A,N/A,N/A,-5607.8236,2817,1076.0959,334.6134,-5.0763,1337,1480,8.1809,582.0649,494.0309,15.1304,0.8027,0.5419,222.1985,2.5892,1.1668,425.1455,4.9541,2.7076
rgsTgJsiQ9eTKE41oZ6X,12/9/24,17:54:48,MBB3,G,Countermovement Jump,,,836.884,0.4231,245.7936,-0.2669,10280.303,-8246.9933,2201,262.9994,1631.0152,194.8914,2197,262.5214,1963.3242,234.5993,2321,277.3383,0.289,45.1563,0.132,20.625,0.219,34.2188,0.578,0.64,104.1418,247.7724,645.6605,351.9142,2.3792,-0.8146,-1.2344,1.7622,2.8812,2.9806,-1174.1397,-13.7633,-1533.0964,-17.971,3096.9825,36.303,62.0917,5296.9941,3.8689,1141,1056,-2.4599,795.447,835.5682,6.4196,1235,1086,6.2172,1042.6941,920.6301,3.4635,5318.1818,4962.1212,-4.8374,11.6896,N/A,N/A,N/A,N/A,-8357.1818,3062,1011.0625,365.8811,12.8674,1728,1334,-7.0388,469.9482,541.1143,N/A,0.9031,0.6611,214.6105,2.5157,1.2208,431.05,5.0528,2.9044
wCZIIx0B8kuIjE0oLVTN,12/9/24,17:54:41,MBB3,G,Countermovement Jump,,,837.324,0.3899,236.0684,-0.2596,8936.6197,-8133.1675,2111,252.1127,1570.493,187.561,2111,252.1127,1915.6941,228.7877,2332,278.5063,0.296,45.0533,0.142,21.6134,0.219,33.3333,0.557,0.657,103.4695,237.197,642.9405,340.6665,2.2924,-0.7852,-1.216,1.7135,2.7658,2.8745,-1101.8766,-12.9095,-1476.4512,-17.2979,2930.5799,34.3344,58.8807,5025.7127,4.1213,1099,1012,-0.9811,777.5423,792.9507,7.5472,1254,1078,6.1356,1016.6164,899.0776,5.4374,4711.2676,4225.3521,-1.98,11.5624,N/A,N/A,N/A,N/A,-6908.876,3244,1125.1169,387.4247,12.762,1829,1415,-4.0723,539.6493,585.4677,N/A,0.8478,0.5934,222.3695,2.6053,1.2122,420.571,4.9274,2.779
