TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
nsosZYA8s2ZNzmgu4bc3,2/6/25,16:27:43,WBB10,G,Countermovement Jump,,,632.17,0.2691,148.0744,-0.1546,9192.6606,-10580.6709,1636,258.7911,1182.055,186.9837,1636,258.7911,1442.9071,228.2467,1819,287.7391,0.203,41.0101,0.109,22.0202,0.183,36.9697,0.476,0.495,59.43,149.1614,393.185,208.5914,2.5099,-0.6091,-0.9299,1.4727,2.2978,2.3879,-640.6776,-9.942,-855.4726,-13.2752,1864.454,28.9326,46.754,3012.8944,-9.78,738,898,-18.1242,483.9083,698.1468,-5.3326,861,958,-5.3679,682.7268,760.1803,-2.3952,4486.2385,4706.422,-30.7755,-10.2077,700,0.2841,2.169,0.131,-21483.5747,3481,851.51,550.643,-5.6593,1642,1839,-17.4223,351.5786,499.9314,-29.6884,0.9616,0.5437,128.3365,1.9915,0.9222,264.8485,4.1099,2.3147
yIoBRSvW80PQUiy6JqyE,2/6/25,16:27:38,WBB10,G,Countermovement Jump,,,634.172,0.2626,146.7482,-0.161,8727.2727,-9923.7718,1598,251.9821,1170.9091,184.6359,1592,251.036,1427.1237,225.0373,1803,284.3077,0.223,42.9672,0.11,21.1946,0.186,35.8382,0.478,0.519,58.5566,148.269,394.5405,206.8256,2.5321,-0.6006,-0.92,1.4552,2.27,2.3731,-629.5839,-9.739,-855.8436,-13.239,1822.1548,28.1869,46.3925,2999.0631,-9.2965,722,870,-10.9457,521.3727,649.5364,-5.9346,848,955,-5.5789,673.7527,753.371,-13.125,3790.9091,4936.3636,-19.717,-10.5834,N/A,0.2964,2.4099,0.123,-16922.4641,3452,802.2037,544.3318,-12.6304,1508,1944,-23.56,306.6024,495.6013,N/A,0.921,0.5061,128.3155,1.9849,0.9058,266.225,4.1182,2.2936
7iV8JC9jVsimRn1GSAJu,2/20/25,16:41:05,WBB11,G,Countermovement Jump,,,681.566,0.2306,147.7917,-0.1341,12343.75,-13974.8437,1874,274.955,1332.2813,195.4735,1863,273.3411,1598.0864,234.4727,2059,302.0984,0.198,43.4211,0.096,21.0526,0.162,35.5263,0.429,0.456,61.8677,149.3883,387.1,211.256,2.4146,-0.5843,-0.9042,1.3912,2.1272,2.2216,-694.1054,-9.9905,-925.5074,-13.3211,1922.864,27.6764,45.2851,3146.2597,17.6597,1096,767,12.1838,747.3021,584.9792,9.2763,1125,934,6.2745,849.179,748.9074,34.1772,8281.25,4062.5,21.559,11.8767,600,0.2193,1.7131,0.128,-29265.8709,3281,925.3717,481.3914,-0.5181,1632,1649,6.0212,490.545,434.8267,11.3636,0.9408,0.5058,127.298,1.8322,0.8905,259.802,3.7394,2.1502
OVFaAM2lDVnntheHvWpY,2/20/25,16:41:00,WBB11,G,Countermovement Jump,,,682.777,0.2349,149.4307,-0.1526,14000,-13030.4487,1989,291.3103,1420.7419,208.0829,1989,291.3103,1567.568,229.5871,2051,300.3909,0.226,46.3115,0.093,19.0574,0.169,34.6311,0.433,0.488,67.9727,150.4997,397.36,218.4724,2.2141,-0.6428,-0.9827,1.4292,2.147,2.2481,-800.2536,-11.4979,-1103.5601,-15.8557,1929.2056,27.7184,44.4107,3090.9862,3.7707,1032,957,8.5803,771.3226,649.4194,4.1443,1068,983,0.6957,789.2367,778.3314,7.0661,7494.6237,6505.3763,15.8141,1.4227,N/A,0.2224,1.8536,0.12,-34369.055,2887,820.3128,422.8321,-36.1275,922,1965,-15.7762,345.4493,474.8635,N/A,0.8873,0.4814,131.471,1.8889,0.9766,265.889,3.8202,2.1623
90nsHWYysvIXLkUAvpHj,2/17/25,16:21:16,WBB11,G,Countermovement Jump,,,681.149,0.2468,152.7801,-0.1443,12666.6667,-13632.3155,1967,288.7768,1320.2647,193.8291,1967,288.7768,1596.2395,234.3451,2092,307.1281,0.225,45.5466,0.102,20.6478,0.167,33.8057,0.445,0.494,64.5373,153.7841,401.5505,218.3214,2.3829,-0.6253,-0.9347,1.453,2.2004,2.2958,-723.2562,-10.4164,-939.2405,-13.5271,2000.593,28.8128,46.1641,3205.3673,10.1169,1083,884,6.9705,706.1471,614.1176,7.457,1124,968,4.4011,833.2455,762.994,21.8266,7715.6863,4950.9804,12.906,8.474,1260,0.2366,1.9884,0.119,-37356.9741,2978,801.0667,437.2024,-8.5964,1361,1617,0.4191,402.2119,398.8548,0.8365,0.9008,0.4995,134.0145,1.9301,0.9295,267.536,3.8531,2.2148
I28U5cSC3a0c43xZ6254,2/17/25,16:21:10,WBB11,G,Countermovement Jump,,,681.83,0.2445,152.2292,-0.1512,13489.5833,-13145.677,1987,291.4216,1407.1875,206.3839,1979,290.2483,1586.6686,232.7074,2064,302.7148,0.202,43.2548,0.096,20.5567,0.169,36.1884,0.443,0.467,68.9793,153.8917,403.556,222.8711,2.231,-0.6595,-1.0069,1.4482,2.1902,2.2931,-816.6926,-11.7504,-1142.73,-16.4413,1978.2069,28.4619,45.8781,3188.6931,10.5609,1094,885,14.6421,806.6146,600.5729,7.9457,1114,950,6.3193,843.4675,743.2012,22.7799,8281.25,5208.3333,25.4816,11.9054,N/A,0.2342,2.1888,0.107,-46005.8922,3348,795.3062,491.0315,8.1243,1810,1538,9.8166,436.6892,358.6169,N/A,0.9486,0.5236,134.435,1.9342,0.9925,269.121,3.872,2.2142
M64kn3BcOogYTS7QDEz8,2/13/25,11:44:04,WBB11,G,Countermovement Jump,,,674.911,0.2509,152.6432,-0.1542,10583.3333,-11859.8558,1829,270.9987,1299.0463,192.4767,1819,269.517,1564.7849,231.8506,2033,301.2249,0.205,42.268,0.108,22.268,0.172,35.4639,0.447,0.485,66.8276,153.9468,409.7495,220.7744,2.3036,-0.6308,-0.981,1.4572,2.2187,2.321,-732.2778,-10.6438,-989.971,-14.3895,1972.2163,28.6667,46.6717,3210.9333,5.6625,961,858,1.0371,656.2593,642.787,3.7875,1055,978,2.2349,799.8779,764.907,19.5101,6324.0741,4259.2593,1.9069,4.4015,1590,0.2369,2.1151,0.112,-43817.9062,3306,768.3119,489.8424,-6.5941,1544,1762,-6.5656,358.934,409.378,-12.3246,0.9216,0.5173,139.718,2.0308,0.9714,270.0315,3.925,2.2377
HCSttuJ2iaWkLD3itQhj,2/13/25,11:43:57,WBB11,G,Countermovement Jump,,,675.547,0.2646,156.9114,-0.1704,12095.2381,-11389.912,1941,287.3227,1366.2857,202.2488,1941,287.3227,1552.6089,229.8299,2009,297.3886,0.205,41.9223,0.105,21.4724,0.179,36.6053,0.455,0.489,71.8856,157.9506,421.6915,229.8362,2.1973,-0.6967,-1.0496,1.5072,2.2786,2.3907,-831.9178,-12.0807,-1116.1741,-16.2086,2021.0887,29.3494,47.8094,3292.3024,7.4704,1043,898,14.0429,779.0762,587.2095,4.231,1047,962,4.9119,814.4358,738.1732,13.5433,6866.6667,5228.5714,24.6309,9.3609,590,0.2407,2.1491,0.112,-58816.467,3388,928.9186,501.5195,-3.6009,1633,1755,12.3975,522.0407,406.878,22.063,0.9305,0.5412,142.818,2.0739,1.0439,278.8735,4.0497,2.2937
VHa7r58r8AHa9sqYBRjI,2/10/25,17:54:07,WBB11,G,Countermovement Jump,,,671.446,0.247,150.6813,-0.1642,12095.2381,-11784.0376,1935,288.184,1325.9143,197.4715,1935,288.184,1512.5307,225.2647,1972,293.6945,0.229,44.6394,0.105,20.4678,0.179,34.8928,0.445,0.513,68.0787,151.5022,410.2715,219.5808,2.2254,-0.6656,-0.9974,1.4514,2.2015,2.2972,-771.0991,-11.266,-1011.1792,-14.7736,1905.1767,27.8351,44.0517,3015.1215,8.8372,1053,882,6.912,708.781,617.1333,7.0994,1056,916,4.0544,786.9274,725.6034,21.7323,7361.9048,4733.3333,12.8138,7.8204,N/A,0.2371,1.9435,0.122,-32268.665,3706,812.4778,551.9431,-9.2822,1681,2025,-0.2638,405.1671,407.3107,N/A,0.8674,0.4815,138.5805,2.0247,0.9946,271.691,3.9695,2.2135
l1sXRwWmvXpdD7cSpG3y,2/10/25,17:54:01,WBB11,G,Countermovement Jump,,,673.062,0.2311,146.1077,-0.1499,12896.9072,-12827.8323,1923,285.7092,1385.1856,205.8036,1923,285.7092,1539.2959,228.7005,2034,302.201,0.201,43.0407,0.097,20.7709,0.169,36.1884,0.437,0.467,68.44,147.338,394.8125,215.778,2.1528,-0.6515,-1.0062,1.4279,2.1295,2.2366,-796.5518,-11.6099,-1092.1659,-15.9185,1885.7357,27.4849,44.1599,3029.7988,12.5325,1082,841,12.589,779.7835,605.4021,6.588,1084,950,4.0005,800.4379,738.858,20.5436,7773.1959,5123.7113,22.3027,7.7589,N/A,0.2357,1.9162,0.123,-23957.5305,3173,887.7028,471.4276,-12.827,1383,1790,-5.9954,417.2407,470.4621,N/A,0.9358,0.4949,133.727,1.9491,0.9975,261.0855,3.8054,2.1475
uyMRMnzT1uB7qErOsyuY,2/6/25,16:42:19,WBB11,G,Countermovement Jump,,,671.165,0.2402,148.5086,-0.1381,13081.6327,-14229.9074,1965,292.7745,1307.0102,194.7375,1954,291.1356,1576.2485,234.8526,2140,318.8486,0.243,48.0237,0.098,19.3676,0.165,32.6087,0.435,0.506,61.6643,150.3003,388.481,211.9646,2.4374,-0.6143,-0.9181,1.4689,2.1707,2.2865,-706.5339,-10.327,-908.2038,-13.2746,1967.0558,28.7512,46.2879,3166.8507,11.0542,1085,869,13.1059,739.1531,567.8571,5.2336,1126,1014,5.724,833.2364,743.0121,15.9126,7581.6327,5500,23.1519,10.8463,N/A,0.2218,1.7331,0.128,-43576.1193,3965,1167.0374,590.7638,1.3871,2010,1955,4.0438,607.1153,559.9221,N/A,0.8597,0.4746,127.4385,1.8627,0.9013,261.0425,3.8155,2.1968
NwsDTs1W2o8homiFEZcL,2/6/25,16:42:13,WBB11,G,Countermovement Jump,,,672.041,0.2255,144.098,-0.1156,14423.5294,-16411.9438,1897,282.2744,1383.2235,205.8243,1897,282.2744,1659.4726,246.9303,2261,336.4378,0.209,47.5,0.085,19.3182,0.146,33.1818,0.425,0.44,59.8255,145.0955,360.1625,204.921,2.4253,-0.5586,-0.8786,1.4097,2.1034,2.2059,-686.4437,-10.0202,-992.9253,-14.4941,1990.1502,29.0509,48.9414,3352.7662,15.8672,1099,798,18.5738,820.0706,563.1529,3.6709,1172,1089,3.6515,860.0342,799.4384,22.0228,8800,5623.5294,31.2996,7.1403,N/A,0.2155,1.7959,0.12,-34248.4772,3078,1065.1713,458.0078,-5.653,1452,1626,2.8368,547.6938,517.4775,N/A,0.9659,0.5125,116.949,1.7071,0.8733,243.2135,3.5503,2.118
KsCkKAZV57Z9MXG8f21f,2/20/25,16:22:36,WBB12,G,Countermovement Jump,,,646.332,0.2253,138.5111,-0.1876,7371.9008,-8168.166,1532,237.0299,1251.3802,193.6126,1532,237.0299,1323.0683,204.7041,1658,256.5245,0.221,40.4022,0.121,22.1207,0.205,37.4771,0.433,0.547,72.7573,139.4829,422.9445,212.2403,1.9171,-0.6702,-1.1098,1.3952,2.1023,2.2649,-768.4961,-11.6642,-1151.6065,-17.479,1615.2076,24.5156,43.2294,2848.1666,5.7441,810,722,-0.2358,624.2149,627.1653,5.9107,878,780,2.0555,675.1317,647.9366,22.4215,4512.3967,2859.5041,-0.6016,4.0582,890,0.2326,1.1183,0.208,-8669.1266,2600,806.9562,402.27,-1.3077,1283,1317,19.4607,481.9978,324.9584,32.5679,0.7916,0.4118,150.9635,2.2913,1.1043,271.981,4.1281,2.1171
JJ82F6fYtSnnFT7iuLne,2/20/25,16:22:31,WBB12,G,Countermovement Jump,,,646.105,0.227,138.9961,-0.1913,6265.1515,-7677.3354,1469,227.3624,1176.7424,182.1287,1469,227.3624,1321.5874,204.5468,1685,260.7935,0.231,40.5975,0.132,23.1986,0.206,36.2039,0.437,0.569,69.6241,139.8704,427.878,209.4945,2.0089,-0.6656,-1.0611,1.3815,2.1104,2.2945,-710.9384,-10.7944,-988.1698,-15.0037,1607.8032,24.4117,45.427,2991.9105,8.6453,798,671,8.6036,638.9924,537.75,4.5697,881,804,2.6311,678.1796,643.4078,14.873,3598.4848,2666.6667,15.8158,5.1634,890,0.2393,1.1787,0.203,-8461.7664,2236,807.209,346.0738,-27.2809,813,1423,2.3168,412.9551,394.2539,4.5115,0.768,0.399,154.91,2.352,1.0571,272.968,4.1446,2.1237
IUPOZb6XRRkkW8p0QHiy,2/17/25,16:20:24,WBB12,G,Countermovement Jump,,,647.648,0.2159,135.8627,-0.1696,7504.3478,-8861.4248,1503,232.0705,1220.8783,188.5095,1503,232.0705,1341.4949,207.1333,1686,260.3266,0.211,40.4215,0.115,22.0307,0.196,37.5479,0.43,0.522,65.483,136.7295,403.631,202.2125,2.088,-0.6025,-0.9958,1.3502,2.0579,2.201,-674.8262,-10.2217,-1002.5816,-15.1862,1590.9954,24.099,42.281,2791.3551,10.3127,829,674,8.5633,662.713,558.1652,6.2871,896,790,5.5836,708.199,633.2959,3.5921,3886.9565,3617.3913,15.8012,10.6095,N/A,0.2354,1.121,0.21,-7730.4365,2114,779.2248,326.4119,5.5818,1116,998,-9.3415,353.2167,426.0082,N/A,0.8238,0.4135,139.9625,2.12,0.9919,263.6685,3.9938,2.0711
fhqbbwxr7E3x5WKSlcbd,2/17/25,16:20:17,WBB12,G,Countermovement Jump,,,649.302,0.1959,129.7465,-0.2383,5984.9624,-6087.7337,1451,223.4707,1185.5414,182.587,1451,223.4707,1293.1634,199.1621,1653,254.5811,0.209,38.4191,0.133,24.4485,0.202,37.1324,0.414,0.544,70.9148,130.772,419.203,201.6868,1.8441,-0.6701,-1.0775,1.2886,1.9603,2.1305,-723.9972,-10.9385,-1005.824,-15.1965,1469.264,22.1984,40.8685,2704.9927,12.8877,819,632,10.3103,653.8872,531.6541,6.957,884,769,5.1378,679.802,613.3614,19.8492,3586.4662,2398.4962,18.6554,9.8215,N/A,0.2222,1.0008,0.222,-4881.8507,1741,789.463,268.1341,-22.6881,673,1068,-3.0122,382.8415,406.6215,N/A,0.761,0.36,157.272,2.3761,1.0714,261.931,3.9574,1.9758
TFiaqThOweiEEtviUL1P,2/13/25,11:43:31,WBB12,G,Countermovement Jump,,,641.193,0.2464,143.7106,-0.1907,8651.7857,-8454.7503,1612,251.4064,1311.9018,204.6033,1612,251.4064,1375.2653,214.4854,1699,264.9748,0.22,41.6667,0.112,21.2121,0.196,37.1212,0.45,0.528,74.6259,144.6662,416.7795,219.2921,1.9386,-0.6906,-1.1471,1.4316,2.1987,2.325,-826.7926,-12.6496,-1234.5403,-18.888,1727.4488,26.4293,44.9809,2940.0028,5.5831,851,761,4.0148,682.2857,629.6161,6.4155,904,795,3.6824,712.9541,662.3112,11.4551,4821.4286,3830.3571,7.672,7.1356,N/A,0.2477,1.2834,0.193,0,2408,397.7015,375.55,1.0797,1217,1191,-3.84,191.2148,206.4866,N/A,0.8523,0.4667,146.4395,2.2405,1.1417,270.34,4.1361,2.2133
VTIPV09BHWhcG4zxlan6,2/13/25,11:43:26,WBB12,G,Countermovement Jump,,,643.161,0.2285,138.8122,-0.1776,8610.6195,-9153.5156,1626,252.8138,1264.885,196.6669,1619,251.7255,1372.7016,213.4305,1736,269.9169,0.211,40.9709,0.113,21.9417,0.191,37.0874,0.437,0.515,69.7593,140.1392,405.4195,209.8986,2.0089,-0.6567,-1.0749,1.4151,2.1173,2.2793,-757.5043,-11.5541,-1083.6031,-16.528,1683.0157,25.6707,45.0523,2953.7088,8.0914,875,744,5.3634,666.3628,598.5221,6.682,926,810,3.3671,709.4607,663.2408,7.7081,4637.1681,3973.4513,10.1682,6.5512,N/A,0.2375,1.2565,0.189,-9914.5803,2429,763.3726,377.6659,1.1939,1229,1200,5.9455,404.3795,358.9931,N/A,0.8485,0.4437,142.4365,2.1726,1.064,262.983,4.0112,2.1375
DPO3z64ws23T2sqK7qbe,2/10/25,17:53:17,WBB12,G,Countermovement Jump,,,647.522,0.2313,140.6007,-0.1709,7616.6667,-9198.8602,1572,242.7717,1239.8583,191.4774,1572,242.7717,1368.5949,211.3588,1694,261.6127,0.204,39.3064,0.12,23.1214,0.195,37.5723,0.43,0.519,70.6129,141.3782,415.9605,211.9911,2.0022,-0.6476,-1.0722,1.393,2.1301,2.2593,-735.5658,-11.1439,-1068.7655,-16.1919,1673.3607,25.3515,43.3748,2863.0133,7.3791,844,728,6.0027,657.1417,582.7167,6.6116,903,791,3.4323,707.7846,660.8103,16.6302,4441.6667,3175,11.2686,6.6708,830,0.2192,1.1787,0.186,-14178.3092,2337,816.6651,360.9144,1.4976,1186,1151,7.8916,440.5566,376.1084,14.6135,0.8285,0.4456,148.3155,2.247,1.0698,267.645,4.0548,2.1419
HDeliHR12VfRLGI5mwW8,2/10/25,17:53:09,WBB12,G,Countermovement Jump,,,647.807,0.2247,138.6477,-0.1702,7700.8547,-9150.4519,1557,240.3494,1262.2821,194.8546,1550,239.2688,1368.285,211.218,1743,269.0616,0.199,39.0963,0.117,22.9862,0.193,37.9175,0.427,0.509,71.4321,139.8122,412.0645,211.2443,1.9573,-0.6424,-1.0901,1.403,2.0996,2.2621,-751.4816,-11.38,-1173.5276,-17.7712,1666.4601,25.2359,44.7189,2953.03,4.5161,810,740,4.4804,659.4188,602.8632,5.4504,919,824,2.1588,698.9119,669.3731,1.2209,3897.4359,3803.4188,8.5942,4.2507,830,0.22,1.2019,0.183,-13989.0625,2141,815.2687,330.4997,-20.8781,847,1294,-10.2423,365.8831,449.3855,-18.5773,0.8389,0.4414,147.2255,2.2295,1.0817,264.839,4.0106,2.1172
iZph78Sxjdvdzk65MQPn,2/6/25,16:23:31,WBB12,G,Countermovement Jump,,,642.737,0.2399,142.1513,-0.1952,6362.963,-7683.719,1500,233.3769,1163.1333,180.9657,1499,233.2214,1324.8325,206.1236,1561,242.8676,0.223,39.3298,0.135,23.8095,0.209,36.8607,0.443,0.567,69.8175,143.285,434.204,213.1025,2.0523,-0.6824,-1.0738,1.356,2.1696,2.2837,-718.3828,-10.9646,-981.0677,-14.9739,1612.5855,24.6127,43.0966,2823.6293,5.0033,787,712,3.7211,603.2074,559.9259,5.4452,823,738,3.7986,687.5789,637.2536,10.1281,3503.7037,2859.2593,7.1422,7.3409,900,0.2393,1.0829,0.221,-7617.1288,2144,805.64,333.5735,3.7313,1112,1032,2.3959,412.4711,393.1689,4.6726,0.7813,0.4231,156.587,2.39,1.0656,277.617,4.2372,2.1869
Pr8K7H5MbEyXhvUncYZE,2/6/25,16:23:25,WBB12,G,Countermovement Jump,,,644.952,0.2412,143.0182,-0.1864,7372.8814,-8135.091,1516,235.0563,1277.8898,198.1372,1512,234.4361,1365.2412,211.6811,1648,255.5229,0.21,39.8482,0.118,22.3909,0.199,37.7609,0.447,0.527,74.2432,144.0771,422.77,218.3202,1.9406,-0.6733,-1.1362,1.3765,2.1754,2.2955,-793.8013,-12.0741,-1198.7309,-18.2332,1672.8732,25.4451,44.4631,2923.1986,8.3333,819,693,5.493,674.0424,603.8475,5.9466,873,775,4.0698,710.402,654.8392,5.0575,3872.8814,3500,10.4162,7.865,N/A,0.2459,1.3012,0.189,-10491.2445,2342,776.2142,363.1278,17.9334,1381,961,5.0643,407.7619,368.4522,N/A,0.8482,0.4577,150.3475,2.2869,1.1293,272.4225,4.1437,2.1915
r7q6BsTLfVJphglehFeA,2/20/25,16:24:40,WBB21,G/F,Countermovement Jump,,,604.975,0.1922,119.7412,-0.1382,10578.4314,-12148.4626,1679,277.5321,1136.4706,187.8541,1679,277.5321,1292.6667,213.6727,1788,295.5494,0.238,46.3035,0.102,19.8444,0.174,33.8521,0.388,0.514,53.6681,120.4814,341.1225,174.1494,2.2449,-0.587,-0.8731,1.3801,1.9417,2.0981,-585.5007,-9.4942,-761.7469,-12.3521,1506.2799,24.4252,40.6874,2509.16,1.0125,848,831,4.636,594.5784,541.8922,1.1186,904,884,3.6475,669.908,622.7586,1.2048,5352.9412,5225.4902,8.8892,7.0225,N/A,0.1751,0.9517,0.184,-13565.4988,1963,719.7181,324.4762,11.0545,1090,873,1.0518,363.6439,356.0742,N/A,0.7549,0.3738,115.3755,1.8709,0.8703,225.747,3.6606,1.9537
ufLdsw335isCxXhCpzhc,2/20/25,16:24:35,WBB21,G/F,Countermovement Jump,,,605.58,0.182,116.6527,-0.1369,9623.7624,-11592.6222,1587,262.0628,1116.703,184.4022,1580,260.9069,1271.7273,210.0015,1738,286.9976,0.251,47.5379,0.101,19.1288,0.176,33.3333,0.379,0.528,51.1334,118.0164,336.8955,169.1498,2.308,-0.5625,-0.8411,1.3291,1.8897,2.0512,-556.8561,-9.0207,-728.997,-11.8093,1434.2467,23.2339,39.3752,2430.663,8.2278,855,725,11.8728,624.6436,492.0594,5.7537,919,819,5.3408,669.8239,601.9034,7.2016,5158.4158,4465.3465,21.2557,10.165,N/A,0.1685,0.8555,0.197,-10509.305,2023,710.2652,334.0599,17.4493,1188,835,-4.9547,337.537,372.7282,N/A,0.7178,0.3447,112.297,1.8191,0.8283,224.5985,3.6383,1.9118
3vUuviWoKVbCXHiBmhO6,2/17/25,16:21:53,WBB21,G/F,Countermovement Jump,,,599.891,0.1851,116.5338,-0.1337,10670.2128,-11995.0964,1604,267.3819,1097.4787,182.9464,1604,267.3819,1289.929,215.0272,1811,301.8882,0.273,50.9328,0.094,17.5373,0.169,31.5299,0.383,0.536,46.2682,117.4044,321.444,163.6727,2.5375,-0.5102,-0.7615,1.365,1.9057,2.0765,-494.6996,-8.0898,-648.4182,-10.6036,1479.1551,24.1886,41.4641,2535.569,9.1022,875,729,7.1024,587.7128,509.766,2.0431,924,887,2.5899,661.6686,628.2604,15.653,6170.2128,4500,13.1895,5.1069,N/A,0.1724,1.1341,0.152,-18009.9147,2076,713.7194,346.0629,-3.8536,998,1078,-1.9669,349.8407,363.8788,N/A,0.7146,0.3453,102.658,1.6788,0.7566,218.786,3.5778,1.9199
0pjDQvPYr8WRD6CGPwZY,2/17/25,16:21:47,WBB21,G/F,Countermovement Jump,,,599.353,0.1851,116.4424,-0.1265,13511.3636,-14233.8057,1800,300.3238,1167.2045,194.7441,1792,298.9891,1339.2595,223.4509,1898,316.6748,0.235,48.8565,0.088,18.2952,0.158,32.8482,0.379,0.481,49.3724,117.7847,314.598,167.1572,2.3856,-0.5647,-0.8207,1.3694,1.9059,2.0627,-572.3007,-9.3672,-726.1198,-11.8849,1526.5232,24.9856,42.3648,2588.3271,4.0179,932,860,11.5622,651.0795,516.125,3.2666,980,918,5.2641,704.8797,634.3797,6.3078,7181.8182,6329.5455,20.7745,9.9925,N/A,0.1654,0.9453,0.175,-13114.4405,1823,711.0905,304.1613,17.718,1073,750,6.4449,378.4598,332.6308,N/A,0.7879,0.3849,102.1155,1.6714,0.8081,212.4825,3.4778,1.9279
ODVlGSYaz9WrIscBzagg,2/13/25,11:30:26,WBB21,G/F,Countermovement Jump,,,603.235,0.2108,125.0457,-0.145,11040.404,-11735.581,1702,282.1454,1158.0303,191.97,1693,280.6535,1337.0468,221.6461,1811,300.2147,0.263,49.3433,0.099,18.5741,0.171,32.0826,0.411,0.533,54.3732,126.3153,343.562,180.6885,2.3231,-0.5995,-0.8955,1.4045,2.0335,2.1729,-610.6727,-9.931,-804.4165,-13.0817,1594.2587,25.9263,43.2907,2662.0268,-2.0673,829,864,-0.4806,576.2323,581.798,-0.7178,899,912,0.702,673.2164,663.8304,-3.0192,5353.5354,5686.8687,-0.9343,1.3767,900,0.201,1.015,0.198,-9084.094,1910,741.1956,316.6262,-3.2461,924,986,-7.162,344.0556,397.14,-13.3502,0.7711,0.3954,114.0935,1.8554,0.8842,229.4685,3.7317,2.0542
J3aRMwq0aZvWXJAZBOe5,2/13/25,11:30:20,WBB21,G/F,Countermovement Jump,,,604.107,0.2077,124.3201,-0.1347,10792.0792,-12575.1851,1694,280.4139,1097.2376,181.6297,1694,280.4139,1353.7711,224.0946,1835,303.7541,0.27,50.2793,0.101,18.8082,0.166,30.9125,0.403,0.537,49.2577,125.2777,335.832,174.5354,2.5433,-0.5554,-0.806,1.3975,2.0188,2.1623,-533.6101,-8.6652,-680.8208,-11.0557,1603.7645,26.0433,43.8909,2702.835,4.8406,888,806,5.6298,579.505,517.7327,3.8692,953,882,4.9509,710.3976,643.3735,5.1376,5673.2673,5118.8119,10.6634,9.4333,730,0.1888,0.8207,0.23,-6962.0339,2074,766.8877,343.3167,5.6895,1096,978,-1.5851,377.3658,389.5219,-3.1268,0.7505,0.3868,110.2725,1.7907,0.7999,225.5595,3.6628,2.0344
qjGiR407oK0ZJP6s9L1q,2/10/25,17:55:52,WBB21,G/F,Countermovement Jump,,,596.877,0.2086,123.1027,-0.1453,12395.6044,-11887.2286,1727,289.3393,1225.989,205.4006,1727,289.3393,1305.454,218.7141,1798,301.2346,0.231,46.5726,0.091,18.3468,0.174,35.0806,0.401,0.496,56.6787,124.1399,338.991,180.8186,2.1902,-0.619,-0.9393,1.4145,2.0233,2.1717,-664.4416,-10.9205,-888.6116,-14.6048,1563.3406,25.6944,42.5009,2585.9109,0.1737,865,862,-0.9815,606.978,619.011,0.5562,904,894,2.1867,667,638.454,2.305,6340.6593,6054.9451,-1.9776,4.2696,760,0.1837,0.9569,0.192,-10840.7588,1741,749.1184,291.6849,6.4905,927,814,5.3596,394.6342,354.4842,10.1858,0.8085,0.4207,110.9945,1.8243,0.9315,227.9965,3.7472,2.0403
